source_dir,project_slug,owner_repo,case_key,run_id,run_dir,ok,final_status,manifest_present,reported_failed_block,failure_category,failure_subcategory,error_signature,error_excerpt,evidence_source
/sdb-disk/lix/love/pheragent/projects-repo2run,nlm-ingestor,,nlm-ingestor,repo2run-nlm-ingestor,/sdb-disk/lix/love/pheragent/projects-repo2run/nlm-ingestor/.pheragent/runs/repo2run-nlm-ingestor,False,failed,True,02-python-deps,python_dependency_resolution,python-deps,uld take a while. Collecting nlm-utils (from -r /tmp/pheragent-requirements-sanitized/requirements.txt (line 17)) Downloading nlm_utils-0.1.1-py3-none-any.whl.metadata (5.4 kB) Collecting pandas>=1.2.4 (from -r /tmp/pheragent-requirements-sanitized/requirements.txt (line 13))...,uld take a while. Collecting nlm-utils (from -r /tmp/pheragent-requirements-sanitized/requirements.txt (line 17)) Downloading nlm_utils-0.1.1-py3-none-any.whl.metadata (5.4 kB) Collecting pandas>=1.2.4 (from -r /tmp/pheragent-requirements-sanitized/requirements.txt (line 13)) Downloading pandas-3.0.2-cp312-cp312-manylinux_2_24_x86_64.manylinux_2_28_x86_64.whl.metadata (79 kB) Downloading pandas-3.0.1-cp312-cp312-manylinux_2_24_x86_64.manylinux_2_28_x86_64.whl.metadata (79 kB) Collecting numpy (from -r /tmp/pheragent-requirements-sanitized/requirements.txt (line 10)) Downloading numpy-1.24.4.tar.gz (10.9 MB) ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 10.9/10.9 MB 64.6 MB/s 0:00:00 Installing...,external manifest ok/error; failed rows supplemented from matching blocks/<block>.json last_error
/sdb-disk/lix/love/pheragent/projects-repo2run,pangaea-bench,,pangaea-bench,repo2run-pangaea-bench,/sdb-disk/lix/love/pheragent/projects-repo2run/pangaea-bench/.pheragent/runs/repo2run-pangaea-bench,False,failed,True,,docker_or_container_runtime,container_runtime,docker run failed:,docker run failed:,external manifest ok/error; failed rows supplemented from matching blocks/<block>.json last_error
/sdb-disk/lix/love/pheragent/projects-repo2run,pi-nexus-autonomous-banking-network,,pi-nexus-autonomous-banking-network,repo2run-pi-nexus-autonomous-banking-network,/sdb-disk/lix/love/pheragent/projects-repo2run/pi-nexus-autonomous-banking-network/.pheragent/runs/repo2run-pi-nexus-autonomous-banking-network,False,failed,True,02-language-deps,python_dependency_resolution,version_or_solver_conflict,"debconf: delaying package configuration, since apt-utils is not installed ERROR: Cannot install -r /tmp/pheragent-test-requirements.txt (line 17), -r /tmp/pheragent-test-requirements.txt (line 25), -r /tmp/pheragent-test-requirements.txt (line 7), Flask and Flask==2.0.1 becaus...","debconf: delaying package configuration, since apt-utils is not installed ERROR: Cannot install -r /tmp/pheragent-test-requirements.txt (line 17), -r /tmp/pheragent-test-requirements.txt (line 25), -r /tmp/pheragent-test-requirements.txt (line 7), Flask and Flask==2.0.1 because these package versions have conflicting dependencies. ERROR: ResolutionImpossible: for help visit https://pip.pypa.io/en/latest/topics/dependency-resolution/#dealing-with-dependency-conflicts",external manifest ok/error; failed rows supplemented from matching blocks/<block>.json last_error
/sdb-disk/lix/love/pheragent/projects-repo2run,penzai,,penzai,repo2run-penzai,/sdb-disk/lix/love/pheragent/projects-repo2run/penzai/.pheragent/runs/repo2run-penzai,False,failed,True,,docker_or_container_runtime,container_runtime,docker run failed:,docker run failed:,external manifest ok/error; failed rows supplemented from matching blocks/<block>.json last_error
/sdb-disk/lix/love/pheragent/projects-repo2run,ragbuilder,,ragbuilder,repo2run-ragbuilder,/sdb-disk/lix/love/pheragent/projects-repo2run/ragbuilder/.pheragent/runs/repo2run-ragbuilder,False,failed,True,02-language-deps,python_dependency_resolution,language-deps,"ing httpx<1,>=0.25.2 (from langchain-mistralai==0.1.9->-r /tmp/pheragent-requirements-sanitized/requirements.txt (line 55)) Downloading httpx-0.28.0-py3-none-any.whl.metadata (7.1 kB) Collecting dataclasses-json<0.7,>=0.5.7 (from langchain-community->-r /tmp/pheragent-requirem...","ing httpx<1,>=0.25.2 (from langchain-mistralai==0.1.9->-r /tmp/pheragent-requirements-sanitized/requirements.txt (line 55)) Downloading httpx-0.28.0-py3-none-any.whl.metadata (7.1 kB) Collecting dataclasses-json<0.7,>=0.5.7 (from langchain-community->-r /tmp/pheragent-requirements-sanitized/requirements.txt (line 9)) Downloading dataclasses_json-0.6.6-py3-none-any.whl.metadata (25 kB) Collecting charset_normalizer<4,>=2 (from requests->-r /tmp/pheragent-requirements-sanitized/requirements.txt (line 61)) Downloading charset_normalizer-3.4.6-cp312-cp312-manylinux2014_x86_64.manylinux_2_17_x86_64.manylinux_2_28_x86_64.whl.metadata (40 kB) Collecting aiohttp<4.0.0,>=3.8.3 (from langchain-comm...",external manifest ok/error; failed rows supplemented from matching blocks/<block>.json last_error
/sdb-disk/lix/love/pheragent/projects-repo2run,robocasa,,robocasa,repo2run-robocasa,/sdb-disk/lix/love/pheragent/projects-repo2run/robocasa/.pheragent/runs/repo2run-robocasa,False,failed,True,01-system-deps,system_package_installation,system-deps,ages [35.9 kB] Get:19 http://archive.ubuntu.com/ubuntu noble-backports/main amd64 Packages [48.9 kB] Fetched 30.9 MB in 2s (12.6 MB/s) Reading package lists... Reading package lists... Building dependency tree... Reading state information... build-essential is already the newe...,ages [35.9 kB] Get:19 http://archive.ubuntu.com/ubuntu noble-backports/main amd64 Packages [48.9 kB] Fetched 30.9 MB in 2s (12.6 MB/s) Reading package lists... Reading package lists... Building dependency tree... Reading state information... build-essential is already the newest version (12.10ubuntu1). git is already the newest version (1:2.43.0-1ubuntu7.3). pkg-config is already the newest version (1.8.1-2build1). libxext6 is already the newest version (2:1.3.4-1build2). libxext6 set to manually installed. libx11-6 is already the newest version (2:1.8.7-1build1). libx11-6 set to manually installed. The following additional packages will be installed: cmake-data libarchive13t64 libdrm-amd...,external manifest ok/error; failed rows supplemented from matching blocks/<block>.json last_error
/sdb-disk/lix/love/pheragent/projects-repo2run,rule-based-retrieval,,rule-based-retrieval,repo2run-rule-based-retrieval,/sdb-disk/lix/love/pheragent/projects-repo2run/rule-based-retrieval/.pheragent/runs/repo2run-rule-based-retrieval,False,failed,True,,docker_or_container_runtime,container_runtime,docker run failed:,docker run failed:,external manifest ok/error; failed rows supplemented from matching blocks/<block>.json last_error
/sdb-disk/lix/love/pheragent/projects-repo2run,sage,,sage,repo2run-sage,/sdb-disk/lix/love/pheragent/projects-repo2run/sage/.pheragent/runs/repo2run-sage,False,failed,True,03-build-test-prep,python_runtime_or_venv,venv_or_pip_or_tempdir,"Traceback (most recent call last): File ""<string>"", line 1, in <module> ImportError: cannot import name 'GoogleGenerativeAIEmbeddings' from 'langchain_google_genai' (/workspace/repo/.venv/lib/python3.12/site-packages/langchain_google_genai/__init__.py)","Traceback (most recent call last): File ""<string>"", line 1, in <module> ImportError: cannot import name 'GoogleGenerativeAIEmbeddings' from 'langchain_google_genai' (/workspace/repo/.venv/lib/python3.12/site-packages/langchain_google_genai/__init__.py)",external manifest ok/error; failed rows supplemented from matching blocks/<block>.json last_error
/sdb-disk/lix/love/pheragent/projects-repo2run,search-agents,,search-agents,repo2run-search-agents,/sdb-disk/lix/love/pheragent/projects-repo2run/search-agents/.pheragent/runs/repo2run-search-agents,False,failed,True,02-python-deps,python_dependency_resolution,python-deps,Downloading nest_asyncio-1.5.8-py3-none-any.whl.metadata (2.8 kB) Collecting networkx==3.1 (from -r /tmp/pheragent-requirements-sanitized/requirements.txt (line 91)) Downloading networkx-3.1-py3-none-any.whl.metadata (5.3 kB) Collecting nltk==3.8.1 (from -r /tmp/pheragent-requ...,Downloading nest_asyncio-1.5.8-py3-none-any.whl.metadata (2.8 kB) Collecting networkx==3.1 (from -r /tmp/pheragent-requirements-sanitized/requirements.txt (line 91)) Downloading networkx-3.1-py3-none-any.whl.metadata (5.3 kB) Collecting nltk==3.8.1 (from -r /tmp/pheragent-requirements-sanitized/requirements.txt (line 92)) Downloading nltk-3.8.1-py3-none-any.whl.metadata (2.8 kB) Collecting nodeenv==1.8.0 (from -r /tmp/pheragent-requirements-sanitized/requirements.txt (line 93)) Downloading nodeenv-1.8.0-py2.py3-none-any.whl.metadata (21 kB) Collecting numpy==1.25.2 (from -r /tmp/pheragent-requirements-sanitized/requirements.txt (line 94)) Downloading numpy-1.25.2.tar.gz (10.8 MB) ━━━━━━━━...,external manifest ok/error; failed rows supplemented from matching blocks/<block>.json last_error
/sdb-disk/lix/love/pheragent/projects-repo2run,stream-vc,,stream-vc,repo2run-stream-vc,/sdb-disk/lix/love/pheragent/projects-repo2run/stream-vc/.pheragent/runs/repo2run-stream-vc,False,failed,True,02-python-deps,python_dependency_resolution,python-deps,"ts.txt (line 22)) Downloading mdurl-0.1.2-py3-none-any.whl.metadata (1.6 kB) Collecting mpmath<1.4,>=1.1.0 (from sympy>=1.13.3->torch>=2.0.0->-r /tmp/pheragent-requirements-sanitized/requirements.txt (line 2)) Downloading mpmath-1.3.0-py3-none-any.whl.metadata (8.6 kB) Collect...","ts.txt (line 22)) Downloading mdurl-0.1.2-py3-none-any.whl.metadata (1.6 kB) Collecting mpmath<1.4,>=1.1.0 (from sympy>=1.13.3->torch>=2.0.0->-r /tmp/pheragent-requirements-sanitized/requirements.txt (line 2)) Downloading mpmath-1.3.0-py3-none-any.whl.metadata (8.6 kB) Collecting distlib<1,>=0.3.7 (from virtualenv>=20.10.0->pre-commit->-r /tmp/pheragent-requirements-sanitized/requirements.txt (line 21)) Downloading distlib-0.4.3-py2.py3-none-any.whl.metadata (5.3 kB) Collecting platformdirs<5,>=3.9.1 (from virtualenv>=20.10.0->pre-commit->-r /tmp/pheragent-requirements-sanitized/requirements.txt (line 21)) Downloading platformdirs-4.10.0-py3-none-any.whl.metadata (5.5 kB) Collecting pytho...",external manifest ok/error; failed rows supplemented from matching blocks/<block>.json last_error
/sdb-disk/lix/love/pheragent/projects-repo2run,universal_manipulation_interface,,universal_manipulation_interface,repo2run-universal-manipulation-interface,/sdb-disk/lix/love/pheragent/projects-repo2run/universal_manipulation_interface/.pheragent/runs/repo2run-universal-manipulation-interface,False,failed,True,10-system-deps,system_package_installation,system-deps,InRelease Get:7 http://archive.ubuntu.com/ubuntu noble-updates InRelease [126 kB] Ign:7 http://archive.ubuntu.com/ubuntu noble-updates InRelease Get:8 http://archive.ubuntu.com/ubuntu noble-backports InRelease [126 kB] Get:9 http://archive.ubuntu.com/ubuntu noble/restricted am...,InRelease Get:7 http://archive.ubuntu.com/ubuntu noble-updates InRelease [126 kB] Ign:7 http://archive.ubuntu.com/ubuntu noble-updates InRelease Get:8 http://archive.ubuntu.com/ubuntu noble-backports InRelease [126 kB] Get:9 http://archive.ubuntu.com/ubuntu noble/restricted amd64 Packages [117 kB] Get:10 http://archive.ubuntu.com/ubuntu noble/universe amd64 Packages [19.3 MB] Ign:8 http://archive.ubuntu.com/ubuntu noble-backports InRelease Get:11 http://archive.ubuntu.com/ubuntu noble/main amd64 Packages [1808 kB] Get:12 http://archive.ubuntu.com/ubuntu noble/multiverse amd64 Packages [331 kB] Get:13 http://archive.ubuntu.com/ubuntu noble-updates/multiverse amd64 Packages [49.5 kB] Get:14...,external manifest ok/error; failed rows supplemented from matching blocks/<block>.json last_error
/sdb-disk/lix/love/pheragent/projects-repo2run,verl,,verl,repo2run-verl,/sdb-disk/lix/love/pheragent/projects-repo2run/verl/.pheragent/runs/repo2run-verl,False,failed,True,02-python-deps,python_dependency_resolution,python-deps,[pheragent] repair: Strip the remaining Python heredoc preamble before dependency logic [pheragent] repair: Strip the remaining Python heredoc preamble before dependency logic [pheragent] repair: Remove stray python heredoc preamble that still aborts under /bin/sh [pheragent]...,[pheragent] repair: Strip the remaining Python heredoc preamble before dependency logic [pheragent] repair: Strip the remaining Python heredoc preamble before dependency logic [pheragent] repair: Remove stray python heredoc preamble that still aborts under /bin/sh [pheragent] repair: Disable aborting Python heredoc preamble before dependency logic [pheragent] repair: Disable remaining shell-incompatible python heredoc preamble [pheragent] repair: Replace stray Python heredoc preamble with shell no-op [pheragent] repair: Comment out remaining shell-incompatible Python heredoc preamble [pheragent] repair: Disable broken Python heredoc preamble with shell comments [pheragent] repair: Replace...,external manifest ok/error; failed rows supplemented from matching blocks/<block>.json last_error
/sdb-disk/lix/love/pheragent/projects-repo2run,visualwebarena,,visualwebarena,repo2run-visualwebarena,/sdb-disk/lix/love/pheragent/projects-repo2run/visualwebarena/.pheragent/runs/repo2run-visualwebarena,False,failed,True,02-python-deps,python_dependency_resolution,python-deps,^~~~~~~~~~~~~~~~~~~ | c_recursion_remaining src/greenlet/greenlet_greenlet.hpp:848:42: error: ‘const PyThreadState’ {aka ‘const struct _ts’} has no member named ‘trash_delete_nesting’ 848 | this->trash_delete_nesting = tstate->trash_delete_nesting; | ^~~~~~~~~~~~~~~~~~~~ src/g...,^~~~~~~~~~~~~~~~~~~ | c_recursion_remaining src/greenlet/greenlet_greenlet.hpp:848:42: error: ‘const PyThreadState’ {aka ‘const struct _ts’} has no member named ‘trash_delete_nesting’ 848 | this->trash_delete_nesting = tstate->trash_delete_nesting; | ^~~~~~~~~~~~~~~~~~~~ src/greenlet/greenlet_greenlet.hpp: In member function ‘void greenlet::PythonState::operator>>(PyThreadState*)’: src/greenlet/greenlet_greenlet.hpp:867:21: error: ‘_PyCFrame’ {aka ‘struct _PyCFrame’} has no member named ‘use_tracing’ 867 | tstate->cframe->use_tracing = this->use_tracing; | ^~~~~~~~~~~ src/greenlet/greenlet_greenlet.hpp:870:13: error: ‘PyThreadState’ {aka ‘struct _ts’} has no member named ‘recursion_remain...,external manifest ok/error; failed rows supplemented from matching blocks/<block>.json last_error
/sdb-disk/lix/love/pheragent/projects-repo2run,yolov10,,yolov10,repo2run-yolov10,/sdb-disk/lix/love/pheragent/projects-repo2run/yolov10/.pheragent/runs/repo2run-yolov10,False,failed,True,,docker_or_container_runtime,container_runtime,docker run failed:,docker run failed:,external manifest ok/error; failed rows supplemented from matching blocks/<block>.json last_error
/sdb-disk/lix/love/pheragent/projects-repo2run,yt2doc,,yt2doc,repo2run-yt2doc,/sdb-disk/lix/love/pheragent/projects-repo2run/yt2doc/.pheragent/runs/repo2run-yt2doc,False,failed,True,02-language-deps,python_runtime_or_venv,venv_or_pip_or_tempdir,[pheragent] repair: Clear precreated .venv symlink before uv sync [pheragent] repair: Remove precreated .venv link and clear inherited uv target [pheragent] repair: Clear inherited uv target before sync [pheragent] repair: Reset uv environment target before sync [pheragent] re...,[pheragent] repair: Clear precreated .venv symlink before uv sync [pheragent] repair: Remove precreated .venv link and clear inherited uv target [pheragent] repair: Clear inherited uv target before sync [pheragent] repair: Reset uv environment target before sync [pheragent] repair: Remove precreated .venv symlink before uv sync [pheragent] repair: Remove precreated .venv before uv sync [pheragent] repair: Clear precreated .venv symlink before uv sync [pheragent] repair: Unset uv target and remove linked .venv before sync [pheragent] repair: Remove inherited .venv symlink before uv sync [pheragent] repair: Clear inherited uv target before sync creates repo venv [pheragent] repair: Unset uv...,external manifest ok/error; failed rows supplemented from matching blocks/<block>.json last_error
